Leader,Follower,LagCorr
035,039,0.3126060648003683
031,055,0.3126841358073501
064,098,0.31269100019021495
076,017,0.3127959896040354
070,088,0.3127979981423216
060,014,0.3128055020804948
037,098,0.31284207009191467
047,043,0.312869400235567
090,076,0.31288863353271973
093,047,0.31289978959043263
055,050,0.31300612689726276
031,022,0.31311246480717886
055,042,0.3131888160399615
025,022,0.3131912016048433
030,070,0.3132084809389006
075,081,0.3132229001992321
044,065,0.3132414427894027
090,017,0.31328976365437416
040,003,0.31341253678585573
043,075,0.31341987962131
098,045,0.31343621714406655
033,035,0.313488045112325
065,002,0.313558615608481
029,097,0.31356082935279356
098,062,0.3135814194245006
051,036,0.3136488081171496
031,085,0.3136811701913359
099,010,0.31370736802261817
017,064,0.313763552721207
097,057,0.3137823278910841
092,077,0.3138189585968193
081,091,0.3138607776357061
060,078,0.3138686811353946
098,072,0.31391362817246304
059,092,0.31393271362661623
029,090,0.31396717232463234
047,037,0.3140316380303007
011,055,0.3140362730215325
062,086,0.3140491869225838
089,047,0.31409300493972503
084,077,0.3141552081507165
067,030,0.31415828604101387
087,074,0.314217581224423
031,016,0.31424257211402984
045,098,0.31426139965510025
053,048,0.3142678629058518
001,038,0.3142705704359181
016,003,0.3143023649274619
068,090,0.3143148463204869
006,078,0.3143728195267754
036,006,0.3143870537334691
065,005,0.3144156998770539
082,063,0.3144463112249342
019,034,0.3144879433037854
026,084,0.3145003966793042
068,084,0.3145042107289156
018,064,0.3145122462452078
076,091,0.31453958210733785
049,046,0.3145413039226531
026,073,0.31454167647902603
032,067,0.3145482815915104
082,028,0.31456422039116383
090,058,0.31461427080014037
030,044,0.31478614691915563
044,049,0.3148790095510704
005,073,0.3150583708343408
069,095,0.3151116898214469
097,100,0.3151324477489905
069,013,0.3151831912731951
100,093,0.3152742976885132
085,031,0.31527839523479406
066,047,0.31527934637704413
071,051,0.315361426994324
008,098,0.31540236266801525
004,073,0.31542845945904924
055,036,0.31545404304097446
051,023,0.3154567491659192
011,020,0.3154727316627285
074,013,0.3155217141330135
012,092,0.3155286672511175
086,070,0.31559266875547637
028,032,0.31565593118586194
032,011,0.3156928492433508
005,049,0.31570844878981547
040,062,0.31576711526817136
010,034,0.3157827300324862
075,087,0.3158099860437867
025,020,0.31583658998231173
025,047,0.3159300411678843
052,099,0.31593740498809797
099,011,0.31593808813975127
090,002,0.31604042974665797
010,081,0.31607364420947626
098,087,0.3161506671450325
096,033,0.3161570572835635
038,059,0.3161767088198438
032,081,0.3162007130853321
026,093,0.3162191951916011
019,040,0.31626134776996123
054,089,0.3162726616084039
021,023,0.31630993971865656
050,006,0.3163358463992427
069,025,0.3163395496144309
050,041,0.31649100943928615
097,047,0.31652280443757863
026,082,0.31660110084251475
096,044,0.3166635691020602
011,034,0.31669528081821685
052,007,0.31683349446088693
011,099,0.31687263047796427
083,010,0.31694372629002276
087,006,0.31698293243065917
099,035,0.3169873751873837
098,054,0.317008640047921
064,018,0.31708843590891206
084,072,0.31712029107302414
016,095,0.31720179783515956
006,087,0.31721628484774217
063,061,0.31726462662924376
032,014,0.317268445665157
041,039,0.31733149078949974
047,025,0.3174231431489712
087,026,0.31744255143171607
076,094,0.3174433148957096
070,086,0.317489811615993
077,041,0.31756860727470404
071,090,0.31762465105688886
094,070,0.31771574582562245
047,062,0.317745968691675
064,025,0.31776643388454306
095,016,0.31780353230575553
018,046,0.31782432658072207
006,073,0.31785350164291315
099,016,0.3178656601577519
044,025,0.3178856784214383
006,090,0.3179320258642844
069,023,0.3179355613222665
057,090,0.31794943312410556
071,076,0.3179692380341205
031,027,0.31801253257892087
083,052,0.3180600333174162
026,061,0.3181353348166956
055,067,0.3181664563850081
073,084,0.3181909050777052
012,008,0.31825409363548285
083,037,0.3182895099537829
003,016,0.31828958262894796
046,071,0.3183572928309998
019,016,0.3183801401521637
047,018,0.3184101637733914
043,094,0.31845760322585764
100,026,0.31847485805229375
076,093,0.3185350151683955
038,033,0.3186518197854809
067,044,0.31870537500603907
035,005,0.3187507011596838
041,077,0.3187744012367199
062,014,0.31879393642756987
082,014,0.3188296638810176
096,097,0.3188659875245393
087,005,0.31889184469807386
020,011,0.3189194612356872
037,091,0.3189770886703437
053,019,0.31898044917956725
046,033,0.31899326960389623
051,012,0.31918349793694695
051,019,0.319193507765489
056,005,0.31921735771556553
090,028,0.3192194076964257
006,061,0.319378442689138
011,054,0.3194033171512596
067,093,0.3194036813697261
005,028,0.3194193366411799
040,007,0.3194325350910813
048,053,0.3194395585390153
019,062,0.319471415059867
091,043,0.3194792417337582
084,035,0.31953076549305365
065,030,0.3195360461083126
001,040,0.319548835025136
017,099,0.3195609242192343
014,084,0.3196603517296937
088,035,0.3196687651786827
021,052,0.31967134444631584
072,088,0.3197220280908909
004,029,0.3199004601333089
018,053,0.3199043342876272
075,095,0.3199712703561113
054,007,0.31997961760619126
092,012,0.32001050773688156
036,097,0.3200154869327681
021,029,0.3200916319621193
068,048,0.32018238980747893
036,055,0.3202045240842256
083,035,0.3202145775482939
030,041,0.3202313784352665
058,090,0.32023731712087034
093,078,0.32025811072942145
054,056,0.3203086911850228
089,049,0.3203811101090577
019,032,0.32038775716292356
063,082,0.3205851489082918
067,055,0.32066343772721134
093,028,0.32070289520681605
060,028,0.3208213595573884
010,099,0.3208723902729069
038,076,0.3208962914710384
074,094,0.3209030866134591
008,012,0.32091252176396656
052,083,0.3209253350969593
040,020,0.32098548611285765
066,049,0.32100942301660934
013,016,0.32102005741938694
052,013,0.32106332995662984
002,090,0.3210812321825823
084,021,0.32108983254909235
062,092,0.32115908240233715
005,087,0.32118610345653287
032,078,0.3212166473054132
060,030,0.32137733244225686
028,041,0.32140686672714425
099,089,0.32141234568258653
071,010,0.32145076762977765
006,062,0.32146289811100204
038,008,0.3215716628876408
054,025,0.3216029172848853
029,027,0.32164931946892633
051,033,0.3216816717045541
059,031,0.3216840547457673
050,075,0.321703064873095
076,039,0.3217234617438599
050,024,0.32172663739664953
025,076,0.3217439041928654
042,084,0.3217534311349493
087,017,0.32178110119365855
062,040,0.3218571417401727
070,030,0.3218700343852024
095,075,0.3218978592731742
078,001,0.3219001514274536
073,097,0.3219211684405088
084,091,0.322135890869966
033,025,0.32216309961111905
038,100,0.32217135190358237
032,024,0.32217501692659417
013,090,0.3222658378372509
007,037,0.32237167919058207
083,082,0.3224068015316425
081,055,0.3224290088527914
041,028,0.3224564582518063
040,093,0.32246288667553474
077,031,0.3225312045712891
060,031,0.32261948127882983
073,070,0.32263190737793107
031,002,0.3226361331300996
005,016,0.32264998574107767
099,039,0.3226714584219096
002,051,0.322697978529182
013,064,0.3227050524170034
005,014,0.3227051825423622
033,022,0.3227145887348336
040,061,0.32271695226521957
006,041,0.322742602912462
074,087,0.32281152820912845
047,093,0.32281596402990526
027,024,0.3228438201269091
064,094,0.32286964425251324
031,043,0.32287141293627336
010,094,0.3229110402019419
025,049,0.3229305732824603
099,006,0.3229350144413782
084,026,0.32294543488540917
060,019,0.32295097717109367
003,043,0.32303570683909316
021,016,0.3230425640680021
073,011,0.32305662464420487
039,041,0.3230761242431396
087,075,0.3231663180922756
064,017,0.323211567535355
031,081,0.32323366597713155
051,024,0.3232832558082438
082,077,0.3232876277926892
063,084,0.3233520527295837
083,054,0.3233674910099906
067,002,0.32338545342248126
027,029,0.3234084363044247
034,024,0.3234384962331326
097,029,0.32348503553808283
034,099,0.32352591997271274
016,099,0.32357710690229313
090,006,0.32361454780970705
048,062,0.3237115231759355
069,018,0.3238874225008096
049,033,0.3239529668783055
016,044,0.3239575752839723
041,050,0.32406241137001335
077,082,0.32418128952892633
008,038,0.32419353810807844
062,036,0.3242078993395759
001,051,0.32435421209577026
005,007,0.32435937947190024
030,093,0.3243946429091585
069,098,0.32440020635630784
017,062,0.32441343888668644
037,071,0.32446429611620087
020,036,0.3245512692625732
064,044,0.3245644560523104
039,076,0.32459673956675866
069,071,0.3246180804456012
082,056,0.3246491398030224
064,081,0.32473822925523865
090,004,0.32475054837544176
005,035,0.3250456382262927
038,024,0.32505639879481835
031,060,0.3250576577055444
039,074,0.3250726251888894
094,076,0.32519006354524405
038,098,0.3251987160500338
065,052,0.3252667873385957
024,051,0.3252799667268654
004,090,0.3255493295775202
097,040,0.32559789481906803
026,087,0.3256220527020486
046,077,0.32563502113567894
075,013,0.32565447854579727
025,052,0.325666969866713
014,003,0.32570237342379743
010,044,0.3257399098890258
088,070,0.325767358432802
027,065,0.3257765667146502
046,018,0.3258091393569072
025,033,0.3258152181844351
028,090,0.32584080303280655
025,084,0.32586496971500545
035,083,0.32586675466417986
056,082,0.3258741262115439
078,093,0.32588495633909753
013,075,0.32590303045672375
010,083,0.3259182378242823
021,090,0.32591998886771206
097,049,0.3260434409364421
020,047,0.32610813567657315
036,052,0.32613283730581316
018,051,0.32620023928610375
017,024,0.3262138711439464
052,021,0.3262160483978294
041,006,0.32625735550804486
017,087,0.3263087355597739
025,064,0.3263515930288152
037,026,0.3265172948965946
029,013,0.32652800202509047
028,082,0.3265452888451419
070,077,0.32656691729997617
004,043,0.3266004270283889
083,020,0.32661219889859394
037,083,0.32662161021870967
026,096,0.3266752321332037
067,072,0.3266827494487799
020,025,0.32672599419949266
071,072,0.3267651696250612
051,032,0.32681213019044597
010,093,0.3268433458151895
031,025,0.32686465807819937
029,083,0.32688444879574846
060,090,0.3269122778486643
024,050,0.32692388652061094
039,002,0.32693388806762136
035,088,0.32695842843686523
094,077,0.32701110527547766
013,096,0.32704575593151886
033,059,0.32705164144378024
086,093,0.32708123206516265
034,001,0.3270915414498521
041,047,0.32714864876534044
006,050,0.3271620762756047
035,044,0.3271685990648862
063,055,0.3271805390905224
035,033,0.3271957081637851
076,002,0.32724868498119697
055,031,0.32727229204201075
007,027,0.32727425522483805
020,083,0.32728745879574456
031,032,0.32732420172068377
030,053,0.32733955855636093
005,062,0.32737896364026925
053,030,0.32741010001618215
070,021,0.32752347537214954
081,007,0.3275706382233979
035,099,0.32761522990186775
090,057,0.3276606367508256
096,036,0.3278142991357663
032,028,0.3278854604686801
041,061,0.3279178985505172
077,091,0.32792239551287944
047,061,0.3279376007380219
088,077,0.3279584624239792
031,056,0.32796801961798483
081,075,0.32797445115054724
064,019,0.3279949668907097
070,091,0.328008921708884
071,070,0.328021733443349
082,026,0.328051645748057
017,046,0.32814915655683596
054,071,0.3283436754073967
056,031,0.32835440199020843
091,029,0.3283637134195969
051,050,0.32842512782756533
030,100,0.3284334030512974
098,038,0.32843981804634365
083,081,0.3284693093025018
070,089,0.32848289492863086
052,094,0.3285280380439319
093,014,0.3285463558003833
048,096,0.32860180146108275
098,035,0.3286107704606818
077,033,0.3286182635504976
052,065,0.32864154832374415
019,060,0.32881446768968353
032,031,0.3288297945397674
054,017,0.328846466122036
032,068,0.32897561550235765
090,042,0.3290553259027615
093,086,0.32910805812780297
053,061,0.3291084694863888
013,076,0.32912143804352856
032,019,0.3291311020825292
073,050,0.3291416363800402
094,029,0.32915036358093047
077,093,0.3291662589434782
003,020,0.3292859293561176
036,096,0.32933699182650283
074,008,0.32934875378573686
036,043,0.32941496851080226
001,029,0.32948834609686983
053,043,0.3294932871178066
048,068,0.32950821335185637
068,002,0.32966357320743706
053,098,0.32966391537707124
099,001,0.32966616091276413
004,087,0.32968764436288284
082,070,0.32972170380057453
077,095,0.3297262947263296
095,077,0.3298234119344068
046,069,0.32984091088473455
071,047,0.32984883596766146
077,042,0.32995423212359004
098,053,0.3299596000525816
027,100,0.33000298644315956
074,039,0.3300096581056684
049,066,0.33011236818985434
017,035,0.3301454602412695
053,083,0.330194845757047
062,047,0.33021062294021386
088,098,0.3302116607677734
034,010,0.3302235862777675
036,020,0.33024481317890175
067,019,0.3304455384445046
070,082,0.3304498570727814
031,077,0.3304701077274202
019,053,0.3304840111143443
096,006,0.33051572644657834
078,044,0.3305666888781372
049,027,0.33063567612189354
093,026,0.33074820861053045
078,061,0.3307555963609109
078,041,0.3307809155568835
064,034,0.3308111900218654
019,028,0.33084481214063616
077,070,0.3308571367356697
073,055,0.33086373160276455
093,030,0.3308646498542261
027,038,0.3308664387346847
081,010,0.33088522360364614
062,098,0.33098745787419587
096,017,0.3310344966018449
069,048,0.3310587279216109
027,031,0.33108730665680086
040,081,0.33113072858027337
024,064,0.33114176618225366
090,060,0.3311466590076793
005,065,0.33121559353189717
083,029,0.33123436106507614
049,011,0.33124937634499474
023,008,0.33126681541593705
086,037,0.33131223263710724
075,056,0.3313339321398686
025,087,0.331416351201403
087,043,0.33142332349868653
023,082,0.33146071578969455
011,052,0.33148679494377653
076,013,0.33149019950689856
034,016,0.33154569984174503
058,010,0.33156805180247706
043,021,0.33160600244999694
043,048,0.33176752479122457
060,036,0.33183735224112854
054,011,0.3318942814872263
033,046,0.3319063585020327
077,084,0.3319439352574058
061,036,0.3319675352728912
084,025,0.3320264555887328
099,038,0.3320416105558873
050,073,0.3320658815324089
036,061,0.3320835013594554
045,008,0.3321230645486628
070,098,0.3321434725040771
070,051,0.3321462114541026
050,014,0.3321545606261919
001,100,0.3322004201613347
022,033,0.33221620979870786
094,052,0.3322275393623747
032,051,0.3322637341153442
091,097,0.3323324266748353
053,063,0.33235776924675237
086,066,0.3324142420937593
083,075,0.33241745848233
022,031,0.3324784202584256
056,061,0.332491701087563
077,043,0.332497622814935
084,096,0.33251392805331365
090,069,0.33251946898927137
063,074,0.3325380306250131
100,038,0.3325500194799862
063,029,0.3325754446553334
091,084,0.33258710568361655
002,065,0.332651461937056
075,083,0.33273472990319913
090,089,0.3327704940896528
055,061,0.3327761533775701
051,001,0.3327855802923382
017,015,0.33287825254560593
073,041,0.33293877506236486
090,013,0.33295893262800386
001,041,0.33299340170065905
049,025,0.333003851676073
001,055,0.3331309374799952
053,065,0.3332545466421168
096,018,0.33346302599177857
002,067,0.33347077452271773
066,021,0.33353013933160663
052,011,0.3335521288257279
050,051,0.3335827469673332
075,084,0.3336499035601121
043,008,0.33373558094154904
097,036,0.3337886129758918
053,062,0.3338709965461701
077,002,0.3338735009372033
100,024,0.33388730005659306
078,019,0.3339721999361075
019,051,0.334020168179497
037,007,0.3340476524142989
042,090,0.33405641112875156
062,078,0.334065222971116
033,038,0.33409942768251055
019,014,0.33416091003270165
036,062,0.33418699596161827
051,071,0.3341879183271682
023,086,0.3341913185429308
100,019,0.33420127681667144
047,066,0.33427183518168213
091,077,0.33430282364020963
059,038,0.33430463501705504
064,056,0.3343138902906487
047,089,0.3343192011743461
021,040,0.3343866366823437
070,013,0.3344292478925666
035,018,0.3344312016314114
041,078,0.33443279352982846
029,060,0.33443642121446787
075,060,0.33444270078619637
002,039,0.3344539703209969
046,017,0.33446452459444903
086,083,0.334614176830885
091,064,0.33461674108287454
032,049,0.3346641761046988
003,014,0.3346772679358853
006,096,0.33468131112475397
013,040,0.3347515800595844
007,019,0.33477749286406516
090,032,0.3347859534682535
029,081,0.334797873981611
094,096,0.33485186182749865
005,064,0.33488455049616067
029,003,0.3349118183423463
003,040,0.33497307842328716
055,073,0.33498939782675297
087,100,0.33500776140512056
100,082,0.3350324843401911
019,004,0.33504967320850365
001,036,0.33522708444773774
100,027,0.33524472944281114
015,017,0.3352591943223892
100,005,0.33527487397505806
059,085,0.3353668542423683
049,001,0.33536756814517804
037,039,0.3353762163745953
063,037,0.33541077126383234
004,019,0.33541894159655766
028,061,0.3354814153800474
032,090,0.33549221578242533
062,006,0.33550016619152684
035,023,0.3355147269743585
056,064,0.33551599836174567
063,053,0.33552554778824867
041,073,0.3356011721394453
010,003,0.33572054061856643
054,063,0.33573172963344267
100,032,0.33575828211344455
073,002,0.33577116860323514
067,084,0.33582195310317675
058,074,0.3358318676967982
090,071,0.33590180592378327
098,046,0.33595060787118347
053,021,0.3359646717835765
028,093,0.33599294178036865
081,047,0.3359983346573917
039,018,0.33602638064581525
071,086,0.336118112802504
020,003,0.33613700911079014
025,035,0.33621184696713846
086,051,0.3362195011363919
083,016,0.33622566415350147
014,062,0.33631008708851734
066,035,0.3363525522718117
014,041,0.33638506970693743
020,040,0.3365241590502286
020,055,0.3365684789368284
087,004,0.33663250635211583
093,077,0.33673950153806653
100,013,0.3367460431209927
040,011,0.33676231373010423
053,018,0.3367821727732581
061,055,0.3367837762418566
059,033,0.3368169578307726
034,040,0.33682296497621805
033,069,0.3368925755358598
024,100,0.3370447759986444
049,019,0.3371024991918396
099,077,0.33711486261980206
029,001,0.3372037773368237
053,054,0.33721078770602625
052,004,0.3373713564585829
039,051,0.3373878337804928
097,083,0.3373943173624304
067,050,0.3374707202807979
068,055,0.33751285613798565
087,032,0.3375140276913569
041,014,0.3375142408376258
092,025,0.33761772211921953
091,070,0.3376857072052869
014,082,0.33769279365954125
001,067,0.3377566574873554
011,061,0.33777864924940154
096,070,0.33785239809295164
052,025,0.3378809275150452
099,005,0.33793770216387437
026,066,0.337951126010318
076,071,0.3379651474105623
008,044,0.33802088143437975
075,062,0.33804260457342417
027,011,0.33805104722261636
090,044,0.33809224136126353
081,083,0.338145043321311
091,010,0.3381570417026946
076,025,0.33817074452102763
053,090,0.33820248427929134
016,083,0.33824089464217827
094,069,0.33824207305957366
003,029,0.33833300382026515
097,073,0.338448209435444
100,001,0.3385683898306328
082,051,0.33863271532607736
037,011,0.3387372852478305
047,054,0.3387384878587524
035,027,0.3387944839859765
060,081,0.3387968296183434
014,050,0.33884850118177534
050,027,0.33888307865387574
024,038,0.33904577834249267
046,030,0.3392738479175546
040,050,0.3393206027241927
003,065,0.3393365151198871
036,060,0.3393657721618239
082,096,0.33943173374106267
013,035,0.3394808228011723
024,069,0.3394873175249175
100,055,0.3396013655570557
043,031,0.33963365007186663
081,031,0.3398884865910922
054,083,0.3398994693151557
082,086,0.3399187876867345
002,076,0.33993373678222233
065,044,0.3399948058301406
051,027,0.34004259411284077
055,074,0.3400448657391879
062,075,0.3401927498102825
032,074,0.34023351148049613
039,037,0.3402571093444543
042,029,0.34027053435170806
061,040,0.34027847320627896
021,069,0.34035064179521435
026,053,0.3404400137800962
072,008,0.3404485140732489
065,053,0.34053181234973967
021,053,0.3405338260577191
077,088,0.3405397196229772
050,067,0.3406606825851472
046,098,0.34066961986956734
051,070,0.3407243882222462
065,003,0.3407818766245065
088,072,0.3407949906718851
099,031,0.3408266675706936
072,086,0.3408353650415098
090,014,0.3408777138339461
035,089,0.34091530576306484
083,053,0.34102280303856247
090,067,0.34103793044695646
077,046,0.34105786806361654
068,005,0.34106218395328736
056,075,0.341077782833256
092,090,0.3411437590858088
082,023,0.3411648688200957
016,013,0.34118690429071
003,052,0.3412105857898665
007,011,0.34122500748824036
040,054,0.3412847437616447
003,031,0.3412959774903066
074,032,0.34132306641050353
014,090,0.34132446731639304
004,081,0.3413336963313187
067,005,0.3413958455936755
055,100,0.3414050925094513
037,036,0.34147900922272334
041,065,0.34156036456670086
016,021,0.34169069576163363
092,064,0.3418547412770117
048,043,0.3419031087821637
044,047,0.3419264986525714
097,096,0.3419475765544486
021,070,0.34199174375262986
042,081,0.3419986995483082
053,044,0.3420121696225304
072,049,0.3420715486895369
021,084,0.3421396243966894
076,061,0.3422544156116412
076,038,0.342286987381756
072,095,0.342344411627831
027,036,0.3423839721394665
055,020,0.3424001762954468
027,051,0.34242049864029434
037,047,0.3424299469590245
096,098,0.34243060474678416
096,032,0.34244597439232277
041,030,0.34247355299356763
077,099,0.3424752193293891
032,087,0.3425465361855674
094,016,0.34272410565842343
018,039,0.3427363384775119
011,037,0.3427726904424258
007,069,0.34282927679289654
055,068,0.34292064195070077
026,075,0.3429275210700074
090,021,0.34294676879815716
017,008,0.3429764285653258
073,003,0.34299355584832675
011,049,0.34299759552013076
002,068,0.34299912459512794
064,027,0.3430378615335915
032,100,0.3430519847269891
041,027,0.34306037550803037
066,051,0.3430622152885349
007,060,0.34316704808235093
066,076,0.34322867346175556
043,053,0.3432972873284524
008,054,0.3433246814665021
060,029,0.3433343224726995
068,061,0.34339432499717887
099,017,0.34344692792417525
051,081,0.34348474850591865
043,036,0.3435015191162323
099,090,0.34358304330176764
064,013,0.34358823542125605
004,052,0.34359224045997916
031,100,0.3436256162761361
091,074,0.3437058485167184
020,090,0.34372382248830025
042,077,0.3437883357725777
066,026,0.34379214030828376
039,043,0.34380026765378474
082,094,0.34388672622100797
006,043,0.3438984984271289
061,026,0.3439043598491092
052,027,0.34394632600650915
064,039,0.34396198646193243
077,029,0.3440286394428906
019,100,0.3440979475634971
027,052,0.3441010170888608
061,028,0.34419920201075804
027,049,0.3441994327316751
056,062,0.34431779839031423
010,058,0.3443390314255305
047,071,0.3443425298574202
002,031,0.34437184548900546
096,039,0.3444405490567427
038,060,0.34460653812404246
022,018,0.3446332104765215
086,056,0.344705687765645
027,050,0.3447115309287001
052,029,0.34475225715315566
090,053,0.3447880417225195
013,065,0.3448139057127744
063,016,0.34485402092720596
055,001,0.3449307233279477
090,099,0.3449965109139374
061,063,0.3450088060268522
053,076,0.34505013717286
100,087,0.3450558280015115
042,020,0.3450771902495294
040,032,0.3450779713642671
005,100,0.3450823258633428
077,074,0.34510921272556216
090,100,0.3451556801927102
071,062,0.34519212993266285
061,041,0.34521200089115645
070,071,0.3452158557266957
081,029,0.34523832521817366
011,027,0.3452817640765795
009,085,0.34531964669965715
045,026,0.34532532108328634
005,056,0.3454132497115669
016,093,0.3454240398946338
043,087,0.3454248852669084
057,061,0.34545587220396834
085,009,0.3454829887218246
091,082,0.34548823235046777
074,021,0.3456059710051142
063,075,0.34560790764187593
013,083,0.3456475379755587
047,052,0.34568662485267054
099,069,0.34571166548282345
068,060,0.3457253002058056
062,028,0.3457461273869702
078,062,0.3458654116912586
028,003,0.34587323266276415
027,035,0.34599228062399184
086,016,0.34601280280507357
086,040,0.3460445574498651
046,061,0.3460990750223844
067,090,0.34613447479021353
075,063,0.3461936015654606
077,040,0.3462000802343528
057,060,0.34624725731356437
031,051,0.346266011091167
051,039,0.34627101554224826
036,019,0.3462962046288168
055,063,0.34630566813969665
048,069,0.3463116762660008
014,072,0.3463133570158033
007,068,0.34643718387389993
065,041,0.3464813999918534
046,054,0.3464858715358013
004,099,0.34649766822463784
096,019,0.34650256762178727
027,007,0.3465059397691659
075,090,0.3466513567266659
008,029,0.34666471671560417
098,049,0.34674649197684565
072,075,0.34684328033968076
020,029,0.34689337891176897
036,100,0.34691898386080905
096,011,0.3470122743351544
032,043,0.34705155492485046
030,046,0.34705843638270095
029,020,0.3471944124769602
028,011,0.3472766991084889
083,097,0.34728002880154396
062,056,0.3473112341032761
069,033,0.3473256915247843
008,023,0.3473302552437942
052,024,0.34739503143456457
082,091,0.34744146788038666
062,053,0.3474728491304762
029,021,0.34751886143070176
039,096,0.3475718990868264
096,072,0.34760934142170513
099,032,0.3476423517571139
029,094,0.3476486366113912
024,005,0.3479004196672997
024,052,0.34790226938203195
058,063,0.34794567498572637
096,090,0.3479502929609657
043,004,0.3479923889135333
020,019,0.348005805517022
076,053,0.34807452832949887
091,052,0.3481797582674021
090,031,0.3482283857207022
033,077,0.3482667495691864
077,021,0.3482828047366519
060,035,0.34828635005567615
042,035,0.34839471465446525
069,097,0.3484142141349178
057,029,0.34842162878081007
038,030,0.3484424822550486
074,058,0.3484901903946878
038,041,0.3485646254786202
086,082,0.34856757623002804
030,051,0.34856848408787844
029,042,0.34859173287967393
022,009,0.34862879084533827
029,052,0.3486731271056575
053,052,0.34877804215551633
036,031,0.34879454827844614
096,082,0.34882681215721334
054,026,0.3488586316907064
049,002,0.34886012991408955
040,029,0.34889139279601566
041,002,0.3488962375645951
064,046,0.3489315826443578
097,069,0.34893258145794853
064,031,0.3489409098899373
060,057,0.34903783696883484
008,045,0.34904648161169405
089,076,0.34918374177564326
081,064,0.34919187953046366
020,039,0.3492527200414428
011,073,0.3493290101499506
003,010,0.34935281251637923
029,063,0.34937949042427247
099,004,0.349477272069156
052,053,0.3495152832305773
039,064,0.3495257482509579
057,019,0.3495598319046071
025,031,0.3495898527370878
031,035,0.3495987254869491
061,078,0.349600377557468
052,039,0.3496017998891446
043,039,0.34962190270588583
047,074,0.3496401586186998
069,090,0.34964596463591074
061,047,0.34966090090063634
054,019,0.3496996921875011
081,060,0.34978335305893204
096,013,0.3498056125159929
096,026,0.3498936688133092
026,010,0.3499806453400475
054,036,0.35001437843430844
016,081,0.35004583988531385
040,052,0.35006432516161834
081,040,0.3501148186330479
032,099,0.3501174838909716
031,074,0.350151521117625
047,029,0.35027184154909413
020,004,0.3503244561004402
071,008,0.350343741807028
083,086,0.35036639092692257
011,031,0.35041768161787934
087,046,0.35046843461809357
092,033,0.3506299986423412
084,049,0.35068785920445017
066,008,0.35069961171251257
031,011,0.350699631060724
086,098,0.35070872899089384
067,001,0.3508177177909023
001,068,0.35101061722352855
019,064,0.35105210140433957
013,070,0.35112699262932723
046,064,0.35114086692457364
086,010,0.35115324345427945
016,094,0.35119593312751296
041,001,0.3512206799320635
005,099,0.351222422687078
064,091,0.35123489832100546
056,076,0.3512401467221283
053,074,0.3512447756478654
019,036,0.3513024826027501
029,002,0.3513823394340051
058,097,0.3514016590572729
042,052,0.3514391460759163
013,063,0.3514777215638925
043,091,0.3515765550056288
097,065,0.3516379914089584
052,055,0.35165454439998883
051,082,0.351670750484119
063,043,0.3517416360890118
025,096,0.35176434299877474
038,002,0.3517767949577856
097,091,0.35179140334511955
021,065,0.35182574329758687
037,034,0.3518426698915519
082,047,0.35185674383629445
031,041,0.3518910076500232
003,028,0.3519296080048758
076,056,0.35193900024331154
024,017,0.35194181667241514
001,049,0.3519532812906456
049,044,0.35199684886488836
040,077,0.35207741816120075
084,047,0.3521766922147769
050,028,0.3521989619188879
039,052,0.3522253162697561
089,044,0.35225415627413026
064,092,0.3522837895148468
072,078,0.35232484790870966
014,093,0.3523721328172859
044,089,0.3524473011216
052,042,0.3524655030665341
019,067,0.35246558614900053
029,033,0.3524919485137753
096,084,0.35250337049688085
036,054,0.3525277387042966
004,031,0.35256392850185797
045,017,0.35257099965031347
041,060,0.3526418013299591
026,057,0.3527016052283915
030,038,0.35270432909061433
065,061,0.3527886859270293
008,061,0.3528379287369916
028,050,0.35285259746202063
040,013,0.35293650396019505
074,055,0.35298212002701723
009,022,0.35323906664505805
054,047,0.3532424061035794
018,017,0.35334252896140594
062,029,0.35334282438576
039,020,0.353344544583088
086,023,0.35336972145123946
039,033,0.35343730841354354
027,003,0.3534497467935978
090,040,0.3534659714272369
095,010,0.35347735058687013
074,031,0.3534804024171939
096,005,0.35350970098931966
092,038,0.35352282517788125
006,074,0.3535542475614913
093,042,0.3536290238373265
086,100,0.35363603487329387
085,059,0.35363660735888536
029,019,0.3536482584011657
073,060,0.3536640898313314
050,040,0.35367966289885
005,067,0.3536890815051984
058,051,0.35376273328517915
082,035,0.35376381986831845
020,042,0.35381424088396235
031,003,0.3538462724553038
061,057,0.35386036819973843
018,084,0.35387836088723945
021,066,0.35391040596357304
061,011,0.3539155911846403
005,068,0.3539161709867159
081,042,0.35393014655829036
065,006,0.3539622728735967
062,067,0.35396272935388545
058,016,0.353987916412017
013,082,0.35400753842360083
031,090,0.35410106886845594
082,013,0.3541222645167708
063,094,0.3541399210380688
036,001,0.35415467891843483
049,060,0.35419607485386406
090,092,0.3542046515422768
096,094,0.35421322377303033
087,090,0.3542177352544466
051,026,0.3542222908268591
011,028,0.35433815343390984
065,019,0.35435724762977455
040,043,0.3543828915595966
070,008,0.3545256602990273
036,027,0.35454826340321666
075,041,0.3545614434409124
030,061,0.3545696327619562
006,035,0.3545830503069273
047,082,0.3545886073325585
053,070,0.3546135920594534
090,020,0.3546215789753454
026,070,0.3546994016947059
061,053,0.3547408023979905
028,062,0.3547889907066429
074,053,0.35478942683408493
073,019,0.35489048241535737
049,089,0.354915111569538
